system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
292,12.44874954,1235.050011,580.2166748,1,100,42,0.2730560579,0.3417721519,5.06E+17,125,315.0822419,4,-0.7060910778,657,551,7043,,,0.7081210277,1,0,32.62269393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744600924248,41.22250671126449]}"
293,12.44874954,1235.050011,580.2166748,1,100,42,0.2965641953,0.3652802893,5.06E+17,125,314.5259765,3,-0.7129326014,670,551,7043,,,0.7012325619,1,0,38.12769929,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708809537408,41.2225075730393]}"
294,12.44874954,1235.050011,580.2166748,1,100,42,0.3200723327,0.383363472,5.06E+17,136,311.4434078,3,-0.7496098382,695,551,7043,,,0.6618799669,1,0,33.43861924,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27673018149012,41.2225084337017]}"
295,12.44874954,1235.050011,580.2166748,1,100,42,0.3435804702,0.3960216998,5.06E+17,136,305.9157596,3,-0.8098803238,706,551,7043,,,0.5865951424,1,0,35.65944105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27637226759067,41.22250929325169]}"
296,12.44874954,1235.050011,538.9967041,0,35.00000381,42,0.08860759494,0.1356238698,5.06E+17,136,75.92506277,4,0.9699784865,728,551,7043,,,0.2431907394,1,1,24.98310149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28031047354678,41.22277001047482]}"
297,12.44874954,1235.050011,538.7800293,1,100,42,0.2459312839,0.321880651,5.06E+17,131,323.8244513,4,-0.5902612392,639,551,7043,,,0.8072122828,1,0,21.85465513,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780506670055,41.2227760818902]}"
298,12.44874954,1235.050011,538.7800293,1,100,42,0.2676311031,0.3453887884,5.06E+17,125,317.8080485,4,-0.67161652,645,551,7043,,,0.7408989473,1,0,25.67238949,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744715137435,41.222776944785586]}"
299,12.44874954,1235.050011,538.7800293,1,100,42,0.2911392405,0.3688969259,5.06E+17,125,314.0404435,3,-0.7188492807,654,551,7043,,,0.6951659597,1,0,32.15869568,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708923603261,41.222777806568544]}"
300,12.44874954,1235.050011,580.2166748,1,100,42,0.3128390597,0.3887884268,5.06E+17,136,304.1907764,3,-0.8271710494,681,551,7043,,,0.5619502248,1,0,38.88893893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27673132067532,41.222778667239076]}"
301,12.44874954,1235.050011,538.9967041,0,2.999997139,42,0.08860759494,0.1500904159,5.06E+17,115,62.37987745,4,0.8860408128,720,551,7043,,,0.4636072454,1,1,29.19086436,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28031162748108,41.2230402439176]}"
302,12.44874954,1235.050011,538.7800293,1,99,42,0.2423146474,0.321880651,0,163,331.9955545,4,-0.4695400682,629,551,7027,,,0.8829111645,0,0,20.13752297,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780621032133,41.223046315390405]}"
303,12.44874954,1235.050011,538.7800293,1,99,42,0.2622061483,0.3471971067,0,149,317.0567297,4,-0.681273898,635,551,7043,,,0.7320286032,0,0,23.85844243,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744829352176,41.22304717829394]}"
304,12.44874954,1235.050011,538.7800293,1,100,42,0.2820976492,0.3688969259,5.06E+17,149,309.8862462,3,-0.7673191091,643,551,7043,,,0.6412654558,1,0,26.78782066,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27709037670665,41.22304804008504]}"
305,12.44874954,1235.050011,538.7800293,1,100,42,0.3056057866,0.3924050633,5.06E+17,162,293.4153107,3,-0.9176484661,667,551,7043,,,0.3973931211,1,0,37.73855168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.276732459876,41.223048900763715]}"
306,12.44874954,1235.050011,538.7800293,0,33,42,0.2640144665,0.3508137432,0,149,313.6129745,3,-0.7240156799,625,552,7043,,,0.6897835134,0,0,24.03161933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744943568477,41.22331741178953]}"
