system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
255,12.44875,1235.05,536.3067,0.0,8.999997,42.0,0.07775769,0.088607594,5.05544348E17,162.0,105.98909,4.0,0.96131414,692.0,551.0,7030.0,,,-0.2754543,1.0,1.0,25.180105,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994794864321,41.22168994722551]}"
256,12.44875,1235.05,536.3067,0.0,8.999997,42.0,0.09584087,0.10669078,5.05544348E17,162.0,104.075165,4.0,0.9699775,682.0,551.0,7030.0,,,-0.24319462,1.0,1.0,21.770689,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959003930397,41.221690816762525]}"
257,12.44875,1235.05,580.2167,0.0,60.000004,42.0,0.18987341,0.2278481,5.05544348E17,166.0,302.81042,3.0,-0.84046805,665.0,551.0,7043.0,,,0.5418611,1.0,0.0,19.722385,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815840179053,41.22169428378682]}"
258,12.44875,1235.05,580.2167,0.0,76.0,42.0,0.22061484,0.2658228,5.05544348E17,166.0,290.6104,4.0,-0.9359955,673.0,551.0,7043.0,,,0.3520119,1.0,0.0,24.696012,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780049237312,41.22169514776194]}"
259,12.44875,1235.05,580.2167,0.0,76.0,42.0,0.2567812,0.2965642,5.05544348E17,169.0,273.4435,4.0,-0.9981945,685.0,551.0,7043.0,,,0.060064618,1.0,0.0,28.325193,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744258294018,41.22169601062469]}"
260,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.29113925,0.3254973,5.05544348E17,169.0,266.92468,3.0,-0.9985599,698.0,551.0,7043.0,,,-0.053648755,1.0,0.0,31.109821,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708467349167,41.22169687237508]}"
261,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.32007232,0.35081375,5.05544348E17,164.0,273.58664,3.0,-0.99804133,724.0,551.0,7043.0,,,0.06255771,1.0,0.0,27.362955,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672676402763,41.221697733013066]}"
262,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.34177214,0.38155514,5.05544348E17,164.0,279.48914,3.0,-0.98631686,737.0,551.0,7043.0,,,0.16486083,1.0,0.0,30.504171,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636885454807,41.22169859253867]}"
263,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.36166364,0.4050633,5.05544348E17,164.0,283.03085,4.0,-0.97424877,751.0,551.0,7043.0,,,0.22547586,1.0,0.0,29.870924,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601094505305,41.22169945095191]}"
264,12.44875,1235.05,594.6,0.0,77.0,42.0,0.37070525,0.42133814,5.05544348E17,160.0,305.54797,3.0,-0.81362885,772.0,551.0,7028.0,,,0.5813846,1.0,0.0,27.88001,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565303554252,41.221700308252764]}"
265,12.44875,1235.05,594.6,0.0,77.0,42.0,0.37251356,0.437613,5.05544348E17,160.0,309.73813,3.0,-0.7689742,783.0,551.0,7043.0,,,0.63927984,1.0,0.0,28.00224,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529512601654,41.22170116444124]}"
266,12.44875,1235.05,594.6,0.0,39.0,42.0,0.3761302,0.44665462,5.05544348E17,118.0,315.96396,3.0,-0.6951106,791.0,551.0,7043.0,,,0.7189028,1.0,0.0,26.352951,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493721647514,41.221702019517345]}"
267,12.44875,1235.05,594.6,0.0,43.0,42.0,0.3851718,0.4629295,5.05544348E17,118.0,-0.0,3.0,-0.0,802.0,551.0,7043.0,,,1.0,1.0,0.0,21.231472,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457930691837,41.221702873481064]}"
268,12.44875,1235.05,536.3067,0.0,49.0,42.0,0.088607594,0.10669078,5.05544348E17,162.0,119.4283,4.0,0.87097126,700.0,551.0,7030.0,,,-0.491334,1.0,1.0,30.669565,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994910104138,41.221960180727535]}"
269,12.44875,1235.05,536.3067,0.0,49.0,42.0,0.10669078,0.13019891,5.05544348E17,162.0,120.483154,4.0,0.8617784,689.0,551.0,7030.0,,,-0.50728494,1.0,1.0,29.87267,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959119022886,41.22196105027279]}"
270,12.44875,1235.05,536.3067,0.0,33.0,42.0,0.1283906,0.15732369,5.05544348E17,162.0,99.28646,4.0,0.9868939,667.0,551.0,7030.0,,,-0.16137058,1.0,1.0,26.63703,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27923327940067,41.221961918705624]}"
271,12.44875,1235.05,580.2167,0.0,30.000002,52.0,0.20433997,0.25316456,5.05544348E17,166.0,303.76624,3.0,-0.831312,657.0,551.0,7043.0,,,0.55580604,1.0,1.0,24.98541,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2781595468223,41.221964517329845]}"
272,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.23688969,0.28390595,5.05544348E17,166.0,293.45795,4.0,-0.9173525,667.0,551.0,7043.0,,,0.39807588,1.0,0.0,31.38217,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780163593164,41.22196538131315]}"
273,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.26943943,0.3164557,5.05544348E17,169.0,285.29706,4.0,-0.964571,683.0,551.0,7043.0,,,0.26382336,1.0,0.0,36.36423,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2774437250254,41.22196624418406]}"
274,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.2983725,0.33996382,5.05544348E17,169.0,285.5667,3.0,-0.96331865,700.0,551.0,7043.0,,,0.26836008,1.0,0.0,31.098833,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770858141036,41.22196710594257]}"
275,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.3254973,0.3652803,5.05544348E17,164.0,299.816,4.0,-0.86762667,722.0,551.0,7043.0,,,0.49721622,1.0,0.0,27.515406,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672790316629,41.22196796658869]}"
276,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.34719712,0.39059675,5.05544348E17,164.0,293.69,3.0,-0.9157326,731.0,551.0,7043.0,,,0.4017882,1.0,0.0,29.425188,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636999221346,41.22196882612242]}"
277,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.36889693,0.41048825,5.05544348E17,164.0,295.17828,3.0,-0.9049883,746.0,551.0,7043.0,,,0.42543647,1.0,0.0,29.715431,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601208124513,41.22196968454379]}"
278,12.44875,1235.05,594.6,0.0,38.0,42.0,0.3779385,0.42133814,5.05544348E17,160.0,298.9963,3.0,-0.87465084,764.0,551.0,7027.0,,,0.48475343,1.0,0.0,25.056726,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565417026133,41.22197054185275]}"
279,12.44875,1235.05,594.6,0.0,38.0,42.0,0.38155514,0.43218806,5.05544348E17,160.0,300.32828,3.0,-0.86314636,774.0,551.0,7027.0,,,0.50495386,1.0,0.0,24.171062,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529625926209,41.221971398049305]}"
280,12.44875,1235.05,594.6,0.0,33.999996,42.0,0.3851718,0.44665462,5.05544348E17,118.0,312.79163,3.0,-0.7338292,782.0,551.0,7028.0,,,0.679334,1.0,0.0,20.869955,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2749383482474,41.221972253133494]}"
281,12.44875,1235.05,536.3067,0.0,31.0,42.0,0.09764919,0.12658228,5.05544348E17,114.0,118.67976,4.0,0.87731576,710.0,551.0,7030.0,,,-0.47991365,1.0,1.0,28.355268,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995025345521,41.22223041421682]}"
282,12.44875,1235.05,536.3067,0.0,31.0,42.0,0.11754069,0.15189873,5.05544348E17,114.0,108.311966,4.0,0.9493599,700.0,551.0,7030.0,,,-0.31419078,1.0,1.0,29.5421,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2795923411694,41.22223128377028]}"
283,12.44875,1235.05,580.2167,0.0,4.000002,52.0,0.21518987,0.27305606,5.05544348E17,131.0,309.1745,3.0,-0.7752257,649.0,551.0,7043.0,,,0.63168436,1.0,1.0,18.425116,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27816069186966,41.22223475086011]}"
284,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.24593128,0.3056058,5.05544348E17,131.0,299.4282,3.0,-0.87097216,658.0,551.0,7043.0,,,0.4913324,1.0,0.0,30.669645,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2778027795057,41.222235614851584]}"
285,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.27486438,0.33092225,5.05544348E17,125.0,303.09918,4.0,-0.83772653,673.0,551.0,7043.0,,,0.54609,1.0,0.0,37.62213,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744486712615,41.22223647773065]}"
286,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.30198914,0.35443038,5.05544348E17,125.0,310.95395,3.0,-0.7552368,688.0,551.0,7043.0,,,0.6554521,1.0,0.0,36.535236,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708695473106,41.222237339497305]}"
287,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.3254973,0.37070525,5.05544348E17,136.0,310.2372,3.0,-0.7633767,708.0,551.0,7043.0,,,0.64595354,1.0,0.0,34.083355,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672904232044,41.222238200151565]}"
288,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.37070525,0.40867993,5.05544348E17,136.0,305.83203,3.0,-0.81073666,736.0,551.0,7043.0,,,0.5854111,1.0,0.0,33.570137,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760132174527,41.222239918122895]}"
289,12.44875,1235.05,594.6,0.0,64.0,42.0,0.38155514,0.4231465,5.05544348E17,141.0,296.631,3.0,-0.89391184,758.0,551.0,7028.0,,,0.44824278,1.0,0.0,26.820879,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565530499561,41.22224077543997]}"
290,12.44875,1235.05,536.3067,0.0,41.000004,42.0,0.10669078,0.14466546,5.05544348E17,114.0,96.35827,4.0,0.99384886,716.0,551.0,7030.0,,,-0.11074512,1.0,1.0,30.314215,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995140588479,41.222500647693344]}"
291,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.24954791,0.318264,5.05544348E17,131.0,317.70828,3.0,-0.67290545,649.0,551.0,7043.0,,,0.73972845,1.0,0.0,22.576784,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780392309533,41.22250584837726]}"
292,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.27305606,0.34177214,5.05544348E17,125.0,315.08224,4.0,-0.7060911,657.0,551.0,7043.0,,,0.708121,1.0,0.0,32.622692,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744600924248,41.22250671126449]}"
293,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.2965642,0.3652803,5.05544348E17,125.0,314.52597,3.0,-0.7129326,670.0,551.0,7043.0,,,0.70123255,1.0,0.0,38.1277,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708809537408,41.2225075730393]}"
294,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.32007232,0.3833635,5.05544348E17,136.0,311.44342,3.0,-0.7496098,695.0,551.0,7043.0,,,0.66187996,1.0,0.0,33.438618,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27673018149012,41.2225084337017]}"
295,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.34358048,0.3960217,5.05544348E17,136.0,305.91577,3.0,-0.8098803,706.0,551.0,7043.0,,,0.5865951,1.0,0.0,35.659443,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27637226759067,41.22250929325169]}"
296,12.44875,1235.05,538.9967,0.0,35.000004,42.0,0.088607594,0.13562387,5.05544348E17,136.0,75.925064,4.0,0.9699785,728.0,551.0,7043.0,,,0.24319074,1.0,1.0,24.9831,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28031047354678,41.22277001047482]}"
297,12.44875,1235.05,538.78,1.0,100.0,42.0,0.24593128,0.32188064,5.05544348E17,131.0,323.82446,4.0,-0.5902612,639.0,551.0,7043.0,,,0.8072123,1.0,0.0,21.854654,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780506670055,41.2227760818902]}"
298,12.44875,1235.05,538.78,1.0,100.0,42.0,0.2676311,0.3453888,5.05544348E17,125.0,317.80804,4.0,-0.6716165,645.0,551.0,7043.0,,,0.74089897,1.0,0.0,25.67239,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744715137435,41.222776944785586]}"
299,12.44875,1235.05,538.78,1.0,100.0,42.0,0.29113925,0.36889693,5.05544348E17,125.0,314.04044,3.0,-0.7188493,654.0,551.0,7043.0,,,0.69516593,1.0,0.0,32.158695,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708923603261,41.222777806568544]}"
300,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.31283906,0.38878843,5.05544348E17,136.0,304.19077,3.0,-0.827171,681.0,551.0,7043.0,,,0.5619502,1.0,0.0,38.88894,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27673132067532,41.222778667239076]}"
301,12.44875,1235.05,538.9967,0.0,2.9999971,42.0,0.088607594,0.15009041,5.05544348E17,115.0,62.37988,4.0,0.8860408,720.0,551.0,7043.0,,,0.46360725,1.0,1.0,29.190865,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28031162748108,41.2230402439176]}"
302,12.44875,1235.05,538.78,1.0,99.0,42.0,0.24231465,0.32188064,0.0,163.0,331.99554,4.0,-0.46954006,629.0,551.0,7027.0,,,0.88291115,0.0,0.0,20.137524,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780621032133,41.223046315390405]}"
303,12.44875,1235.05,538.78,1.0,99.0,42.0,0.26220614,0.34719712,0.0,149.0,317.05673,4.0,-0.6812739,635.0,551.0,7043.0,,,0.7320286,0.0,0.0,23.858442,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744829352176,41.22304717829394]}"
304,12.44875,1235.05,538.78,1.0,100.0,42.0,0.28209764,0.36889693,5.05544348E17,149.0,309.88626,3.0,-0.7673191,643.0,551.0,7043.0,,,0.64126545,1.0,0.0,26.78782,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27709037670665,41.22304804008504]}"
305,12.44875,1235.05,538.78,1.0,100.0,42.0,0.3056058,0.39240506,5.05544348E17,162.0,293.4153,3.0,-0.9176485,667.0,551.0,7043.0,,,0.3973931,1.0,0.0,37.738552,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.276732459876,41.223048900763715]}"
306,12.44875,1235.05,538.78,0.0,33.0,42.0,0.26401445,0.35081375,0.0,149.0,313.61298,3.0,-0.72401565,625.0,552.0,7043.0,,,0.6897835,0.0,0.0,24.03162,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744943568477,41.22331741178953]}"
