system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,FIRE_YEAR,FireID,JanTMinF1,JanTMinF2,JanTMinF3,JanTMinF4,JanTMinF5,JulTMaxF1,JulTMaxF2,JulTMaxF3,JulTMaxF4,JulTMaxF5,NLCD1992,NLCD2001,NLCD2004,NLCD2006,NLCD2008,NLCD2011,NLCD2013,NLCD2016,TCC2000,TCC2005,TCC2010,WID,WSpptF1,WSpptF2,WSpptF3,WSpptF4,WSpptF5,aspect,b1,burnSev,clusterID,distance,eastness,elevation,facts1987,facts1988,facts1989,facts1990,facts1991,facts1992,facts1993,facts1994,facts1995,facts1996,facts1997,facts1998,facts1999,facts2000,facts2001,facts2002,facts2003,facts2004,facts2005,facts2006,facts2007,facts2008,facts2009,facts2010,facts2011,facts2012,facts2013,facts2014,facts2015,facts2016,facts2017,facts2018,northness,slope,.geo
7_2374,566.3029174804688,588.8206176757812,611.33837890625,77.81649017333984,132.41378784179688,260.2829895019531,284.6595153808594,309.0360412597656,333.41253662109375,357.7890625,382.16558837890625,406.5421142578125,430.91864013671875,455.295166015625,458.253662109375,461.212158203125,464.170654296875,467.129150390625,470.087646484375,473.046142578125,476.004638671875,478.963134765625,481.921630859375,484.880126953125,487.838623046875,490.797119140625,493.755615234375,496.714111328125,499.672607421875,502.631103515625,505.589599609375,508.548095703125,511.506591796875,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,30,30,42,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,223.04533,551,3,-1483534316,17.668306192733084,-0.6825768119734215,1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7308138584866877,21.187866,
7_2375,680.4966430664062,683.9867553710938,687.476806640625,97.72809600830078,183.83468627929688,269.9412841796875,356.0478820800781,442.1545104980469,452.3144836425781,462.4744873046875,472.6344909667969,482.79449462890625,492.9544677734375,503.1144714355469,513.2744750976562,523.4344482421875,533.594482421875,543.7544555664062,553.9144287109375,564.074462890625,574.2344360351562,584.3944702148438,594.554443359375,604.7144165039062,614.8744506835938,625.034423828125,635.1943969726562,645.3544311523438,655.514404296875,665.6744384765625,675.8344116210938,685.994384765625,696.1544189453125,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,42,42,42,42,49,46,57,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,116.68223,552,3,-1483534316,44.05585075018925,0.8935107143852663,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4490418725227427,11.710715,
7_2376,659.8844604492188,662.4969482421875,665.1094360351562,667.7219848632812,670.33447265625,672.947021484375,675.5595092773438,678.1720581054688,680.7845458984375,683.3970336914062,686.0095825195312,688.6220703125,691.234619140625,693.8471069335938,696.4596557617188,699.0721435546875,701.6846313476562,704.2971801757812,706.90966796875,709.522216796875,712.1347045898438,714.7472534179688,717.3597412109375,719.9722290039062,722.5847778320312,725.197265625,727.809814453125,730.4223022460938,733.0348510742188,735.6473388671875,738.2598876953125,740.8723754882812,743.48486328125,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,43,42,42,42,42,42,42,42,38,60,55,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,91.80632,551,1,-1483534316,0.0,0.999503089422629,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03152101258874999,27.183016,
7_2377,781.8978271484375,733.6797485351562,685.461669921875,637.2435913085938,654.0662841796875,670.8889770507812,687.711669921875,704.5343017578125,721.3569946289062,738.1796875,737.2625732421875,736.3453979492188,735.4282836914062,734.5111694335938,733.593994140625,732.6768798828125,731.759765625,730.8425903320312,729.9254760742188,729.0083618164062,728.0912475585938,727.174072265625,726.2569580078125,725.33984375,724.4226684570312,723.5055541992188,722.5884399414062,721.6712646484375,720.754150390625,719.8370361328125,718.919921875,718.0027465820312,717.0856323242188,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,43,42,42,42,42,42,42,42,42,66,58,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,87.424225,552,2,-1483534316,0.0,0.9989896601288707,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044940615879219055,28.382574,
7_2378,713.9984741210938,714.868896484375,715.7393798828125,516.5532836914062,563.618896484375,610.6845092773438,657.7500610351562,661.0493774414062,664.3486938476562,667.6480102539062,670.9473266601562,674.2466430664062,677.5459594726562,680.8452758789062,684.1445922851562,687.4439086914062,690.7432250976562,694.0425415039062,697.3418579101562,700.6411743164062,703.9404907226562,707.2398071289062,710.5391235351562,713.8384399414062,717.1377563476562,720.4370727539062,723.7363891601562,727.0357055664062,730.3350219726562,733.6343383789062,736.9336547851562,740.2329711914062,743.5322875976562,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,42,42,42,42,42,42,42,42,59,65,61,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,88.315186,551,2,-1483534316,0.0,0.9995676876880554,1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029401321908276563,15.391714,
7_2379,530.2723999023438,525.7743530273438,521.2762451171875,163.74462890625,197.91680908203125,232.0889892578125,266.26116943359375,300.433349609375,334.60552978515625,368.7777099609375,402.94989013671875,437.1220703125,471.29425048828125,505.4664306640625,539.6386108398438,537.9232788085938,536.2079467773438,534.4926147460938,532.7772216796875,531.0618896484375,529.3465576171875,527.6312255859375,525.9158325195312,524.2005004882812,522.4851684570312,520.7698364257812,519.054443359375,517.339111328125,515.623779296875,513.908447265625,512.193115234375,510.4777526855469,508.76239013671875,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,12,14,39,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,168.50269,552,2,-1483534316,0.0,0.19932200352494903,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.979934048245493,10.52783,
7_2380,545.992431640625,568.146240234375,590.300048828125,181.46444702148438,215.0709686279297,248.67750549316406,282.2840270996094,315.8905334472656,349.4970703125,383.1036071777344,416.7101135253906,450.316650390625,483.92315673828125,517.5296630859375,514.6734619140625,511.81719970703125,508.9609680175781,506.104736328125,503.2485046386719,500.3922424316406,497.5360107421875,494.6797790527344,491.8235168457031,488.96728515625,486.1110534667969,483.2547912597656,480.3985595703125,477.5423278808594,474.68609619140625,471.829833984375,468.9736022949219,466.11737060546875,463.2611083984375,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,20,17,45,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,210.16313,552,3,-1483534316,54.64829680023491,-0.5024637050444454,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.864598302747009,11.894478,
7_2381,490.3788757324219,487.41986083984375,484.46087646484375,96.83426666259766,146.3371124267578,195.83995056152344,245.34280395507812,294.84564208984375,344.3484802246094,393.8513488769531,395.117431640625,396.3835144042969,397.64959716796875,398.9156799316406,400.1817626953125,401.4478759765625,402.7139587402344,403.98004150390625,405.2461242675781,406.51220703125,407.7783203125,409.0444030761719,410.31048583984375,411.5765686035156,412.8426513671875,414.1087341308594,415.3748474121094,416.64093017578125,417.9070129394531,419.173095703125,420.4391784667969,421.70526123046875,422.97137451171875,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,19,22,41,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,261.43365,552,2,-1483534316,0.0,-0.9888440455583544,1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148954535223964,19.453024,
7_2382,551.6558837890625,447.2783508300781,342.9008483886719,238.52330017089844,253.41090393066406,268.29852294921875,283.1861267089844,298.07373046875,312.9613342285156,327.84893798828125,342.7365417480469,357.6241455078125,372.5117492675781,387.39935302734375,402.2869567871094,417.174560546875,432.0621643066406,446.94976806640625,461.8373718261719,476.7249755859375,471.9827575683594,467.2405090332031,462.498291015625,457.75604248046875,453.0138244628906,448.2715759277344,443.52935791015625,438.787109375,434.0448913574219,429.3026428222656,424.5604248046875,419.81817626953125,415.0759582519531,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,42,42,42,42,42,42,42,42,34,33,36,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,252.4202,552,2,-1483534316,0.0,-0.953297192749714,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3020338760727255,21.234644,
7_2383,165.10853576660156,140.56605529785156,116.02356719970703,91.48108673095703,93.74249267578125,96.00390625,98.26531982421875,100.52672576904297,102.78813934326172,105.04955291748047,107.31095886230469,109.57237243652344,111.83377838134766,114.0951919555664,116.35660552978516,118.61801147460938,120.87942504882812,123.14083862304688,125.4022445678711,127.66365814208984,129.92506408691406,132.1864776611328,134.44789123535156,136.7093048095703,138.97071838378906,141.23211669921875,143.4935302734375,94.45629119873047,45.41905212402344,73.69258880615234,101.96613311767578,130.2396697998047,158.51321411132812,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,71,71,71,71,71,71,71,3,5,15,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,232.08405,552,1,-1483534316,0.0,-0.7889130003113634,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6145049047320313,19.911062,
7_2384,91.0611343383789,92.41031646728516,93.7594985961914,95.10868835449219,96.45787048339844,97.80705261230469,99.15623474121094,100.50542449951172,101.85460662841797,103.20378875732422,104.55297088623047,105.90215301513672,107.2513427734375,108.60052490234375,109.94970703125,111.29888916015625,112.64807891845703,113.99726104736328,115.34644317626953,116.69562530517578,118.04480743408203,119.39399719238281,120.74317932128906,122.09236145019531,123.44154357910156,124.79073333740234,126.1399154663086,127.48909759521484,128.83828735351562,130.18746948242188,131.53665161132812,132.88583374023438,134.23501586914062,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,71,71,71,71,71,71,71,71,6,5,9,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,223.19156,552,1,-1091307009,0.0,-0.6844397024159125,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7290694711458006,23.410917,
7_2385,13.154145240783691,23.06085777282715,32.967567443847656,42.87428283691406,52.7809944152832,62.687705993652344,72.59442138671875,82.50112915039062,92.40784454345703,90.58438110351562,88.76092529296875,86.93746948242188,85.11400604248047,83.2905502319336,81.46709442138672,79.64363098144531,77.82017517089844,75.99671936035156,74.17325592041016,72.34980010986328,70.5263442993164,68.702880859375,66.87942504882812,65.05596160888672,63.232505798339844,61.40904998779297,64.77458190917969,68.1401138305664,71.50564575195312,74.87117767333984,78.23670959472656,81.60224151611328,84.9677734375,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,71,52,52,52,52,52,52,52,11,9,8,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,219.03195,552,1,-1091307009,0.0,-0.6297536809978959,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7767948900897845,27.518595,
7_2386,375.9511413574219,319.16741943359375,262.3836975097656,205.5999755859375,216.06639099121094,226.53282165527344,236.99923706054688,247.4656524658203,257.93206787109375,268.39849853515625,278.8648986816406,289.3313293457031,299.7977600097656,310.26416015625,320.7305908203125,331.1969909667969,341.6634216308594,352.1298522949219,362.59625244140625,373.06268310546875,383.5290832519531,379.7305603027344,375.9320373535156,372.1335144042969,368.3349914550781,364.5364685058594,360.7379455566406,356.9394226074219,353.1408996582031,349.3423767089844,345.5438537597656,341.7453308105469,337.9468078613281,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,26,22,22,661,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,222.5892,552,2,-1091307009,0.0,-0.6767372436442419,1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7362246281297535,29.038397,
7_2387,414.0566711425781,416.5921630859375,419.127685546875,210.6299285888672,240.991943359375,271.3539733886719,301.71600341796875,332.0780334472656,362.4400634765625,392.80206298828125,423.1640930175781,424.51385498046875,425.8636169433594,427.21337890625,428.5631408691406,429.91290283203125,431.2626647949219,432.6124267578125,433.9621887207031,435.31195068359375,436.6617126464844,438.011474609375,439.3612365722656,440.71099853515625,442.0607604980469,443.4105224609375,444.7602844238281,446.11004638671875,447.4598083496094,448.8095703125,450.1593322753906,451.50909423828125,452.8588562011719,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,71,52,52,52,52,52,52,52,31,28,32,0,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,225.03224,552,2,-1483534316,0.0,-0.7075045765361083,1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7067087619242187,20.127571,
7_2388,431.4479064941406,438.55401611328125,445.66009521484375,452.76617431640625,459.87225341796875,466.97833251953125,474.0844421386719,481.1905212402344,488.2966003417969,495.4026794433594,502.5087585449219,509.6148376464844,516.720947265625,523.8270263671875,530.93310546875,538.0391845703125,545.145263671875,552.2513427734375,559.357421875,566.4635009765625,573.5696411132812,580.6757202148438,587.7817993164062,594.8878784179688,601.9939575195312,609.1000366210938,616.2061157226562,623.3121948242188,630.4182739257812,637.5243530273438,644.6304321289062,651.7365112304688,658.8426513671875,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,42,42,42,42,46,45,44,0,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,79.17619,552,4,-1483534316,9.834549815760484,0.9822093078029721,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18778944503141393,4.9268136,
7_2389,673.10400390625,677.1721801757812,681.2404174804688,-18.36492919921875,81.27664184570312,180.918212890625,280.5597839355469,380.20135498046875,479.8429260253906,579.4844970703125,679.1260986328125,670.923095703125,662.7200927734375,654.51708984375,646.3141479492188,638.1111450195312,629.9081420898438,621.7051391601562,613.5021362304688,605.2991943359375,597.09619140625,588.8931884765625,580.690185546875,572.4871826171875,564.2842407226562,556.0812377929688,547.8782348632812,539.6752319335938,531.4722290039062,523.269287109375,515.0662841796875,506.86328125,498.6602783203125,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,42,42,42,42,35,41,47,0,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,75.94832,552,3,-1483534316,84.73305705026425,0.9700771149634363,1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24279701609413562,16.700514,
7_2390,632.830322265625,659.2747192382812,685.7191772460938,25.413711547851562,184.90220642089844,344.39068603515625,372.04071044921875,399.69073486328125,427.3407287597656,454.9907531738281,482.6407775878906,482.0381164550781,481.4354553222656,480.83282470703125,480.23016357421875,479.62750244140625,479.0248718261719,478.4222106933594,477.8195495605469,477.2168884277344,476.6142578125,476.0115966796875,475.408935546875,474.8063049316406,474.2036437988281,473.6009826660156,472.99835205078125,472.39569091796875,471.79302978515625,471.19036865234375,470.5877380371094,469.9850769042969,469.3824157714844,1987,00000000000000003b59,-0.78,-3.58,-0.56,0.45,-2.62,30.25,26.95,29.02,29.62,26.99,51,52,52,52,52,52,52,52,36,33,25,0,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,1544.150067806244,70.485535,552,3,-1483534316,66.96294837612123,0.9425571856106969,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340448350949948,12.9628,
7_2391,636.7760620117188,645.5693969726562,654.3627319335938,202.91522216796875,250.59469604492188,298.274169921875,345.9536437988281,393.6330871582031,441.31256103515625,488.9920349121094,536.6715087890625,584.3509521484375,632.0304565429688,679.7098999023438,608.002685546875,536.2954711914062,464.5882568359375,476.4052734375,488.2222595214844,500.0392761230469,511.8562927246094,523.6732788085938,535.4902954101562,547.3073120117188,559.1243286132812,570.9413452148438,582.7583618164062,594.5753173828125,606.392333984375,618.2093505859375,630.0263671875,641.8433837890625,653.660400390625,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,42,52,52,52,42,42,42,42,46,51,41,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,76.36966,552,3,-1483534316,40.32412085262868,0.9718363464592763,1311,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356567752064121,12.584885,
7_2392,585.74658203125,601.82958984375,617.91259765625,73.94696044921875,169.38067626953125,264.81439208984375,360.24810791015625,455.68182373046875,551.1155395507812,555.6458740234375,560.1762084960938,564.70654296875,569.2368774414062,573.7671508789062,578.2974853515625,582.8278198242188,587.358154296875,591.8884887695312,596.4188232421875,600.9491577148438,605.4794311523438,610.009765625,614.5401000976562,619.0704345703125,623.6007690429688,628.131103515625,632.6614379882812,637.1917724609375,641.7220458984375,646.2523803710938,650.78271484375,655.3130493164062,659.8433837890625,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,42,42,42,42,42,42,42,42,24,28,55,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,82.018776,551,3,-1483534316,54.585212826696775,0.990313622868665,1284,0.0,0.0,4432.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13884858069400458,17.776417,
7_2393,249.5175018310547,259.66552734375,269.8135681152344,279.96160888671875,290.109619140625,300.2576599121094,310.40570068359375,320.5537109375,330.7017517089844,340.8497619628906,350.997802734375,361.1458435058594,371.2938537597656,381.44189453125,391.5899353027344,401.7379455566406,411.885986328125,422.0340270996094,432.1820373535156,442.330078125,452.47808837890625,462.6261291503906,472.774169921875,482.92218017578125,493.0702209472656,503.21826171875,513.3662719726562,523.5142822265625,533.662353515625,543.8103637695312,553.9583740234375,564.1064453125,574.2544555664062,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,51,52,52,52,52,52,52,52,20,26,31,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,54.206024,551,3,1983138182,98.82442968050665,0.8111253178919416,1251,0.0,0.0,4432.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848723952065925,12.862339,
7_2394,607.305908203125,625.1467895507812,642.9876708984375,-116.35610961914062,12.588943481445312,103.50578308105469,194.42262268066406,285.3394775390625,376.2563171386719,467.17315673828125,558.0899658203125,561.44189453125,564.7938232421875,568.145751953125,571.4976806640625,574.849609375,578.2015380859375,581.553466796875,584.9053955078125,588.2573852539062,591.6093139648438,594.9612426757812,598.3131713867188,601.6651000976562,605.0170288085938,608.3689575195312,611.7208862304688,615.0728149414062,618.4247436523438,621.7766723632812,625.1286010742188,628.4805297851562,631.8324584960938,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,51,52,52,52,42,42,42,42,53,52,40,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1.228002,552,4,1983138182,123.5646594652715,0.021431036439451948,1249,0.0,0.0,4432.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997703289641731,13.870045,
7_2395,614.018798828125,623.3662719726562,632.7138061523438,-105.99078369140625,-35.13874816894531,35.713287353515625,106.56532287597656,177.4173583984375,248.26939392089844,319.1214294433594,445.7382507324219,453.8883056640625,462.038330078125,470.1883850097656,478.33843994140625,486.4884948730469,494.6385498046875,502.7886047363281,510.93865966796875,519.0886840820312,527.23876953125,535.3887939453125,543.5388793945312,551.6889038085938,559.8389892578125,567.989013671875,576.1390380859375,584.2891235351562,592.4391479492188,600.5892333984375,608.7392578125,616.8893432617188,625.0393676757812,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,51,21,21,21,21,21,21,21,29,44,39,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,28.373169,552,4,1983138182,130.23282920017112,0.47521222608749586,1250,0.0,0.0,4432.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8798712065847858,11.946219,
7_2396,649.8326416015625,663.107177734375,676.3817138671875,-64.12364196777344,-44.816837310791016,65.31369018554688,175.4442138671875,209.4468536376953,243.4495086669922,277.4521484375,311.4548034667969,345.4574279785156,379.4600830078125,413.4627380371094,432.5715026855469,451.6802978515625,470.7890625,489.8978576660156,509.0066223144531,528.1154174804688,547.2241821289062,566.3329467773438,585.4417724609375,604.550537109375,623.6593017578125,642.7681274414062,661.8768920898438,680.9856567382812,700.0944213867188,719.2032470703125,738.31201171875,757.4207763671875,776.529541015625,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,51,52,52,52,42,42,42,42,23,27,52,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,59.994656,552,4,1983138182,75.3572259519492,0.8659787614084289,1230,0.0,0.0,0.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000807782643953,16.669035,
7_2397,611.5126342773438,619.1207275390625,626.7288818359375,34.31221008300781,101.04728698730469,167.78236389160156,234.51742553710938,301.25250244140625,367.9875793457031,434.72265625,501.4577331542969,507.9854431152344,514.51318359375,521.0408935546875,527.568603515625,534.0963745117188,540.6240844726562,547.1517944335938,553.6795654296875,560.207275390625,566.7349853515625,573.2626953125,579.7904663085938,586.3181762695312,592.8458862304688,599.3735961914062,605.9013671875,612.4290771484375,618.956787109375,625.4844970703125,632.0122680664062,638.5399780273438,645.0676879882812,1987,00000000000000003b59,-1.73,-4.15,-1.53,-1.56,-3.24,30.33,26.84,29.07,29.7,27.11,51,52,52,52,52,52,42,52,14,20,37,0,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,1525.849979877472,34.536026,552,4,1983138182,3.201187601367263,0.5669243126716321,1201,0.0,0.0,0.0,4431.0,4432.0,0.0,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237698851632035,15.643547,
