system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,P1984,P1985,P1986,P1987,P1988,P1989,P1990,P1991,P1992,P1993,P1994,P1995,P1996,P1997,P1998,P1999,P2000,P2001,P2002,P2003,P2004,P2005,P2006,P2007,P2008,P2009,P2010,P2011,P2012,P2013,P2014,P2015,P2016,P2017,P2018,P2019,PatchID,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
247,12.44874954,1235.050011,580.2166748,0,25,42,87,83,88,95,33,29.00000191,25,25,24,7.999998093,6.999999046,13,13,24,6.999999046,6,7.999998093,7.999998093,6.999999046,10.00000191,8.999997139,11.00000191,7.999998093,7.999998093,7.999998093,11.00000191,13,37,22.00000381,8.999997139,14.99999809,14.99999809,10.00000191,17.00000191,10.00000191,25,-1973525326,0.3327305606,0.3761301989,505544340065000000,164,274.3015109,4,-0.997183156,737,551,7043,,,0.07500502208,1,0,32.92174372,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763677168982,41.22142835894216]}"
248,12.44874954,1235.050011,580.2166748,0,54.00000381,42,95,84,92,96,37,31,25,25,24,8.999997139,7.999998093,30.00000191,19.99999809,25,6.999999046,6,7.999998093,11.00000191,7.999998093,10.00000191,7.999998093,7.999998093,7.999998093,7.999998093,6,16.00000191,24,42,14.99999809,13,13,26.99999809,23.00000191,27.99999619,13.99999809,54.00000381,-1973525326,0.3526220615,0.4068716094,505544340065000000,164,276.9171816,4,-0.9927212712,754,551,7043,,,0.120434537,1,0,33.90334388,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600980887641,41.2214292173473]}"
249,12.44874954,1235.050011,594.5999756,1,99,42,87,78,92,96,35.00000381,32,25,25,25,7.999998093,10.00000191,44,27.99999619,25,7.999998093,6.999999046,7.999998093,25,10.00000191,7.999998093,8.999997139,10.00000191,7.999998093,7.999998093,6.999999046,17.00000191,13,58.99999619,39.99999619,17.00000191,23.00000191,26,45.99999619,31,27.99999619,65,-1973525326,0.3616636528,0.424954792,505544340065000000,160,287.037118,4,-0.9561151476,783,551,7043,,,0.2929911679,1,0,31.28915574,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565190083916,41.22143007464005]}"
250,12.44874954,1235.050011,594.5999756,1,99,42,91,73,98,96,37,36,25,30.00000191,26.99999809,10.00000191,16.00000191,68,58,29.00000191,7.999998093,6.999999046,8.999997139,33,19.99999809,17.00000191,18,22.00000381,19,16.00000191,20.99999809,61,37,92,99,86,92,87,71,73,55,99,-1973525326,0.3634719711,0.4394213382,505544340065000000,160,301.3371801,4,-0.8541215263,795,551,7028,,,0.5200734739,1,0,27.8851439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529399278646,41.221430930820446]}"
251,12.44874954,1235.050011,594.5999756,0,77,42,84,41.00000381,91,78,39,30.00000191,25,26,25,8.999997139,11.00000191,39,26.99999809,27.99999619,7.999998093,6,7.999998093,25,19.99999809,11.00000191,17.00000191,26,24,23.00000191,20.99999809,61,44,90,91,90,90,89,95,67,32,77,-1973525326,0.3652802893,0.4484629295,505544340065000000,118,312.0694965,3,-0.7423326616,804,551,7043,,,0.6700315063,1,0,23.50301185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493608471832,41.22143178588844]}"
252,12.44874954,1235.050011,594.5999756,1,100,42,78,39,89,73,38,27.99999619,25,32,26.99999809,11.00000191,17.00000191,68,44,14.99999809,7.999998093,7.999998093,7.999998093,18,11.00000191,7.999998093,23.00000191,19,18,23.00000191,26.99999809,27.99999619,27.99999619,93,95,58,96,92,54.00000381,69,33.99999619,79,-1973525326,0.3688969259,0.4647377939,505544340065000000,118,0,3,0,811,551,7043,,,1,1,0,19.60238841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457817663478,41.22143263984408]}"
253,12.44874954,1235.050011,594.5999756,1,100,42,96,78,95,96,56,37,44,58,39.99999619,61,38,71,45,39,32,10.00000191,19,60.00000381,54.00000381,32,73,93,75,50,22.00000381,93,33.99999619,99,99,90,100,49,100,79,88,100,-1973525326,0.3797468354,0.486437613,0,100,338.2555852,3,-0.3704668959,810,551,7043,,,0.9288456702,0,0,27.60214791,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27422026853584,41.22143349268736]}"
254,12.44874954,1235.050011,536.3067017,0,36,42,85,68,82,89,42,36,8.999997139,6.999999046,6.999999046,6,5.000000954,7.999998093,5.000000954,6,6,6,6,7.999998093,1.999998093,0,6,0.9999990463,6,0.9999990463,2.999997139,11.00000191,7.999998093,12,11.00000191,52,24,57,14.99999809,19.99999809,10.00000191,36,-292416439,0.06148282098,0.06690777577,505544340070000000,181,119.8161025,4,0.8676257488,703,551,7030,,,-0.4972178196,1,1,27.51533063,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030585796677,41.221689076576105]}"
255,12.44874954,1235.050011,536.3067017,0,8.999997139,42,83,44,66,88,38,18,8.999997139,8.999997139,8.999997139,7.999998093,6,7.999998093,5.000000954,7.999998093,0.9999990463,0.9999990463,1.999998093,7.999998093,0.9999990463,0.9999990463,5.000000954,2.999997139,5.000000954,2.999997139,2.999997139,2.999997139,1.999998093,11.00000191,5.000000954,6.999999046,18,38,0,16.00000191,13,2.999997139,-292416439,0.07775768535,0.08860759494,505544340070000000,162,105.9890908,4,0.9613141602,692,551,7030,,,-0.2754543254,1,1,25.18010596,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994794864321,41.22168994722551]}"
256,12.44874954,1235.050011,536.3067017,0,8.999997139,42,76,83,80,87,37,39,8.999997139,8.999997139,8.999997139,7.999998093,7.999998093,6,6,1.999998093,5.000000954,5.000000954,5.000000954,6,0.9999990463,0.9999990463,6,6,6,6,2.999997139,2.999997139,1.999998093,7.999998093,2.999997139,39,13,49,4.000001907,38,13.99999809,8.999997139,-292416439,0.09584086799,0.1066907776,505544340070000000,162,104.0751669,4,0.9699775118,682,551,7030,,,-0.2431946269,1,1,21.77068869,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959003930397,41.221690816762525]}"
257,12.44874954,1235.050011,580.2166748,0,60.00000381,42,100,91,99,97,54.00000381,39,44,39.99999619,30.00000191,29.00000191,27.99999619,48,26,16.00000191,7.999998093,7.999998093,7.999998093,8.999997139,10.00000191,8.999997139,7.999998093,8.999997139,7.999998093,7.999998093,6.999999046,16.00000191,16.00000191,31,23.00000191,33,65,33,58.99999619,43,68,60.00000381,-1973525326,0.1898734177,0.2278481013,505544340065000000,166,302.8104227,3,-0.8404680469,665,551,7043,,,0.5418611096,1,0,19.72238571,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815840179053,41.22169428378682]}"
258,12.44874954,1235.050011,580.2166748,0,76,42,99,95,97,100,52,41.00000381,44,39,25,26.99999809,26.99999809,45.99999619,38,32,7.999998093,6.999999046,16.00000191,30.00000191,45,13.99999809,33.99999619,27.99999619,11.00000191,13.99999809,18,42,50,83,64,18,47.00000381,19.99999809,62,63,60.00000381,67,-1973525326,0.2206148282,0.2658227848,505544340065000000,166,290.6104212,4,-0.9359955258,673,551,7043,,,0.3520118971,1,0,24.696013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780049237312,41.22169514776194]}"
259,12.44874954,1235.050011,580.2166748,0,76,42,99,95,99,99,55,43,39,38,25,8.999997139,13,64,47.00000381,13.99999809,7.999998093,8.999997139,22.00000381,39,33,35.00000381,32,39.99999619,45,32,22.00000381,90,38,95,95,94,92,92,84,74,39.99999619,76,-1973525326,0.2567811935,0.2965641953,505544340065000000,169,273.4435218,4,-0.9981944909,685,551,7043,,,0.06006461812,1,0,28.32519383,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744258294018,41.22169601062469]}"
260,12.44874954,1235.050011,580.2166748,1,100,42,92,91,92,100,51,57,52,57,52.99999619,68,41.00000381,68,33.99999619,43,51,36,57,44,33.99999619,33.99999619,62,58.99999619,43,61,33,77,57,91,94,95,92,89,100,89,93,100,-1973525326,0.2911392405,0.3254972875,505544340065000000,169,266.9246764,3,-0.9985598686,698,551,7043,,,-0.05364875365,1,0,31.10982143,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708467349167,41.22169687237508]}"
261,12.44874954,1235.050011,580.2166748,1,100,42,97,86,94,97,41.00000381,38,26,29.00000191,25,7.999998093,10.00000191,58,43,25,7.999998093,6,7.999998093,13,12,23.00000191,26,27.99999619,25,26,24,55,26.99999809,90,89,95,94,94,68,66,35.00000381,97,-1973525326,0.3200723327,0.3508137432,505544340065000000,164,273.5866348,3,-0.9980413482,724,551,7043,,,0.06255771148,1,0,27.36295591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672676402763,41.221697733013066]}"
262,12.44874954,1235.050011,580.2166748,1,100,42,86,84,93,97,52.99999619,44,31,37,25,8.999997139,17.00000191,71,58.99999619,30.00000191,7.999998093,7.999998093,16.00000191,43,37,23.00000191,48,54.00000381,50,39.99999619,38,73,54.00000381,95,95,93,95,91,83,69,38,100,-1973525326,0.3417721519,0.3815551537,505544340065000000,164,279.4891503,3,-0.9863168379,737,551,7043,,,0.1648608361,1,0,30.50417195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636885454807,41.22169859253867]}"
263,12.44874954,1235.050011,580.2166748,1,100,42,97,84,94,99,61,61,33.99999619,47.00000381,29.00000191,36,38,94,64,38,8.999997139,20.99999809,38,63,60.00000381,51,71,72,50,42,39,93,60.00000381,95,96,99,93,92,84,66,64,100,-1973525326,0.3616636528,0.4050632911,505544340065000000,164,283.0308623,4,-0.9742487537,751,551,7043,,,0.2254758654,1,0,29.87092492,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601094505305,41.22169945095191]}"
264,12.44874954,1235.050011,594.5999756,0,77,42,97,92,91,97,54.00000381,33,33.99999619,38,27.99999619,29.00000191,33.99999619,88,55,37,14.99999809,20.99999809,51,64,51,42,70,77,76,58.99999619,39,94,89,96,99,94,94,95,97,91,78,99,-1973525326,0.3707052441,0.4213381555,505544340065000000,160,305.547987,3,-0.8136288759,772,551,7028,,,0.5813845993,1,0,27.88000994,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565303554252,41.221700308252764]}"
265,12.44874954,1235.050011,594.5999756,0,77,42,97,78,99,98,52.99999619,38,29.00000191,39,25,8.999997139,27.99999619,78,56,33.99999619,10.00000191,16.00000191,31,52,54.00000381,27.99999619,74,41.00000381,64,54.00000381,20.99999809,92,43,93,96,81,93,93,54.00000381,70,27.99999619,77,-1973525326,0.3725135624,0.4376130199,505544340065000000,160,309.7381403,3,-0.7689741736,783,551,7043,,,0.6392798451,1,0,28.00224009,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529512601654,41.22170116444124]}"
266,12.44874954,1235.050011,594.5999756,0,39,42,97,60.00000381,90,97,45.99999619,39,27.99999619,39,25,8.999997139,26,80,56,19.99999809,19,22.00000381,32,31,47.00000381,22.00000381,63,33,60.00000381,32,13,90,25,37,32,42,95,56,30.00000191,26.99999809,31,39,-1973525326,0.3761301989,0.4466546112,505544340065000000,118,315.9639682,3,-0.6951106071,791,551,7043,,,0.7189028056,1,0,26.35295137,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493721647514,41.221702019517345]}"
267,12.44874954,1235.050011,594.5999756,0,43,42,83,30.00000191,82,81,36,31,29.00000191,33.99999619,26.99999809,8.999997139,19,86,60.00000381,13.99999809,27.99999619,14.99999809,26.99999809,36,55,20.99999809,58.99999619,32,41.00000381,32,16.00000191,93,26.99999809,26.99999809,33.99999619,41.00000381,81,37,39,35.00000381,36,36,-1973525326,0.3851717902,0.4629294756,505544340065000000,118,0,3,0,802,551,7043,,,1,1,0,21.23147174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457930691837,41.221702873481064]}"
268,12.44874954,1235.050011,536.3067017,0,49,42,75,49,65,69,24,16.00000191,7.999998093,6.999999046,6.999999046,6,6.999999046,7.999998093,1.999998093,7.999998093,1.999998093,2.999997139,5.000000954,7.999998093,6,6,1.999998093,0.9999990463,0.9999990463,1.999998093,6,6,0.9999990463,0.9999990463,0.9999990463,6,4.000001907,5.000000954,0,4.000001907,0,2.999997139,-292416439,0.08860759494,0.1066907776,505544340070000000,162,119.4282981,4,0.8709712496,700,551,7030,,,-0.4913339826,1,1,30.66956453,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994910104138,41.221960180727535]}"
269,12.44874954,1235.050011,536.3067017,0,49,42,66,51,76,87,24,11.00000191,8.999997139,8.999997139,8.999997139,8.999997139,8.999997139,7.999998093,0.9999990463,7.999998093,1.999998093,6,1.999998093,7.999998093,7.999998093,5.000000954,6,0.9999990463,1.999998093,0.9999990463,6,7.999998093,2.999997139,12,4.000001907,16.00000191,26.99999809,38,10.00000191,48,8.999997139,49,-292416439,0.1066907776,0.130198915,505544340070000000,162,120.4831506,4,0.8617783786,689,551,7030,,,-0.5072849556,1,1,29.87266834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959119022886,41.22196105027279]}"
270,12.44874954,1235.050011,536.3067017,0,33,42,85,58,80,88,25,11.00000191,8.999997139,8.999997139,8.999997139,7.999998093,7.999998093,6,5.000000954,1.999998093,6,5.000000954,4.000001907,5.000000954,1.999998093,2.999997139,0.9999990463,8.999997139,13.99999809,16.00000191,27.99999619,61,8.999997139,25,13,78,54.00000381,74,10.00000191,52,8.999997139,33,-292416439,0.1283905967,0.157323689,505544340070000000,162,99.28645823,4,0.9868938837,667,551,7030,,,-0.1613705747,1,1,26.63703023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27923327940067,41.221961918705624]}"
271,12.44874954,1235.050011,580.2166748,0,30.00000191,52,96,92,96,99,67,38,36,38,33,27.99999619,33,55,27.99999619,17.00000191,7.999998093,6.999999046,7.999998093,8.999997139,8.999997139,8.999997139,7.999998093,7.999998093,7.999998093,7.999998093,6,11.00000191,8.999997139,57,27.99999619,10.00000191,17.00000191,11.00000191,20.99999809,23.00000191,19,30.00000191,-1973525326,0.2043399638,0.253164557,505544340070000000,166,303.76625,3,-0.8313120107,657,551,7043,,,0.5558060281,1,1,24.98541088,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2781595468223,41.221964517329845]}"
272,12.44874954,1235.050011,580.2166748,1,100,42,98,97,98,100,98,70,61,70,50,57,54.00000381,96,97,83,39.99999619,30.00000191,79,95,87,80,77,88,49,61,45,84,83,96,98,94,99,96,100,94,98,100,-1973525326,0.2368896926,0.2839059675,505544340065000000,166,293.457948,4,-0.9173524875,667,551,7043,,,0.3980758893,1,0,31.38217011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780163593164,41.22196538131315]}"
273,12.44874954,1235.050011,580.2166748,1,100,42,98,94,98,99,67,65,62,90,45.99999619,52,54.00000381,95,97,93,55,45,88,98,85,89,86,90,77,92,45,97,93,99,99,98,96,98,100,96,100,100,-1973525326,0.2694394213,0.3164556962,505544340065000000,169,285.2970479,4,-0.9645710131,683,551,7043,,,0.2638233512,1,0,36.36423205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2774437250254,41.22196624418406]}"
274,12.44874954,1235.050011,580.2166748,1,100,42,100,98,98,100,68,45,41.00000381,67,32,51,51,95,95,94,45.99999619,31,75,94,87,89,84,89,62,91,45.99999619,97,87,99,99,98,100,99,100,97,100,100,-1973525326,0.2983725136,0.3399638336,505544340065000000,169,285.5667061,3,-0.9633186703,700,551,7043,,,0.2683600928,1,0,31.09883359,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770858141036,41.22196710594257]}"
275,12.44874954,1235.050011,580.2166748,1,100,42,100,99,98,100,44,64,35.00000381,39,26.99999809,13.99999809,31,64,71,50,29.00000191,25,45.99999619,76,64,49,72,88,62,76,38,88,81,97,97,96,92,87,100,86,82,100,-1973525326,0.3254972875,0.3652802893,505544340065000000,164,299.8159975,4,-0.8676266598,722,551,7043,,,0.4972162298,1,0,27.51540569,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672790316629,41.22196796658869]}"
276,12.44874954,1235.050011,580.2166748,1,100,42,96,99,98,98,45,56,32,45,32,37,43,94,64,56,27.99999619,26.99999809,41.00000381,82,52,42,86,89,68,76,39.99999619,92,90,93,96,97,91,88,88,86,79,100,-1973525326,0.3471971067,0.390596745,505544340065000000,164,293.6900163,3,-0.915732618,731,551,7043,,,0.4017882183,1,0,29.42518732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636999221346,41.22196882612242]}"
277,12.44874954,1235.050011,580.2166748,1,100,42,98,97,98,99,96,99,42,92,45.99999619,78,84,94,68,70,41.00000381,31,56,63,56,79,78,92,69,77,45,93,90,94,96,97,98,94,100,91,100,100,-1973525326,0.3688969259,0.4104882459,505544340065000000,164,295.1782927,3,-0.9049882996,746,551,7043,,,0.4254364554,1,0,29.71543198,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601208124513,41.22196968454379]}"
278,12.44874954,1235.050011,594.5999756,0,38,42,98,82,99,99,63,54.00000381,49,67,31,42,55,97,70,49,16.00000191,26,45,60.00000381,58.99999619,58,78,80,62,54.00000381,39,93,90,95,97,93,99,94,98,96,100,100,-1973525326,0.3779385172,0.4213381555,505544340065000000,160,298.9963184,3,-0.8746508576,764,551,7027,,,0.4847534191,1,0,25.05672569,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565417026133,41.22197054185275]}"
279,12.44874954,1235.050011,594.5999756,0,38,42,94,84,97,98,58,43,30.00000191,38,25,10.00000191,31,80,72,19.99999809,18,25,29.00000191,55,60.00000381,39.99999619,71,32,56,58.99999619,22.00000381,92,33.99999619,75,77,41.00000381,98,76,36,39.99999619,37,38,-1973525326,0.3815551537,0.4321880651,505544340065000000,160,300.3282887,3,-0.8631463442,774,551,7027,,,0.5049538479,1,0,24.17106265,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529625926209,41.221971398049305]}"
280,12.44874954,1235.050011,594.5999756,0,33.99999619,42,77,22.00000381,86,96,52,44,32,38,25,8.999997139,22.00000381,86,65,25,18,23.00000191,32,36,51,19,73,22.00000381,19,22.00000381,13,57,32,32,35.00000381,41.00000381,57,38,37,36,38,33.99999619,-1973525326,0.3851717902,0.4466546112,505544340065000000,118,312.7916211,3,-0.7338292173,782,551,7028,,,0.6793339973,1,0,20.86995487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2749383482474,41.221972253133494]}"
281,12.44874954,1235.050011,536.3067017,0,31,42,55,44,39.99999619,63,18,11.00000191,6,6.999999046,6.999999046,6.999999046,6.999999046,6.999999046,5.000000954,6.999999046,5.000000954,6,7.999998093,6.999999046,6,6,7.999998093,7.999998093,7.999998093,6,6,7.999998093,6,6,6,6,2.999997139,6,5.000000954,1.999998093,0.9999990463,1.999998093,-292416439,0.09764918626,0.1265822785,505544340070000000,114,118.679762,4,0.8773157336,710,551,7030,,,-0.4799136417,1,1,28.35526852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995025345521,41.22223041421682]}"
282,12.44874954,1235.050011,536.3067017,0,31,42,70,55,73,57,24,16.00000191,8.999997139,8.999997139,8.999997139,8.999997139,6.999999046,7.999998093,5.000000954,7.999998093,2.999997139,6,6,7.999998093,7.999998093,1.999998093,6.999999046,6,6,1.999998093,1.999998093,7.999998093,6,2.999997139,0.9999990463,0.9999990463,12,11.00000191,22.00000381,24,5.000000954,31,-292416439,0.1175406872,0.1518987342,505544340070000000,114,108.3119682,4,0.9493598689,700,551,7030,,,-0.3141907689,1,1,29.54210073,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2795923411694,41.22223128377028]}"
283,12.44874954,1235.050011,580.2166748,0,4.000001907,52,88,29.00000191,84,38,45,27.99999619,30.00000191,39.99999619,26.99999809,16.00000191,12,24,7.999998093,11.00000191,10.00000191,8.999997139,8.999997139,6.999999046,10.00000191,4.000001907,7.999998093,10.00000191,2.999997139,2.999997139,6.999999046,7.999998093,4.000001907,6,5.000000954,6,6.999999046,6,4.000001907,5.000000954,6,4.000001907,-1973525326,0.2151898734,0.2730560579,505544340070000000,131,309.174502,3,-0.7752256799,649,551,7043,,,0.6316843715,1,1,18.42511652,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27816069186966,41.22223475086011]}"
284,12.44874954,1235.050011,580.2166748,1,100,42,99,94,97,99,65,43,56,70,50,51,58.99999619,96,68,67,36,27.99999619,54.00000381,74,76,48,58.99999619,72,45,49,44,76,92,96,99,94,96,93,100,93,96,100,-1973525326,0.2459312839,0.3056057866,505544340065000000,131,299.428194,3,-0.8709721426,658,551,7043,,,0.4913323994,1,0,30.66964553,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2778027795057,41.222235614851584]}"
285,12.44874954,1235.050011,580.2166748,1,100,42,99,95,97,99,60.00000381,60.00000381,63,67,52.99999619,56,55,97,96,95,83,45,89,95,80,92,93,89,75,91,45.99999619,98,96,99,98,98,99,99,100,96,100,100,-1973525326,0.2748643761,0.3309222423,505544340065000000,125,303.0991823,4,-0.8377265105,673,551,7043,,,0.546090005,1,0,37.62213044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744486712615,41.22223647773065]}"
286,12.44874954,1235.050011,580.2166748,1,100,42,100,97,98,100,68,68,44,64,38,45,60.00000381,96,91,83,57,35.00000381,77,84,58.99999619,70,79,90,87,91,45,98,88,99,97,96,100,97,100,96,100,100,-1973525326,0.3019891501,0.3544303797,505544340065000000,125,310.9539353,3,-0.7552367952,688,551,7043,,,0.6554520449,1,0,36.53523786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708695473106,41.222237339497305]}"
287,12.44874954,1235.050011,580.2166748,1,100,42,99,98,99,99,66,92,31,51,32,45.99999619,41.00000381,95,89,58,33,27.99999619,51,82,60.00000381,72,75,86,60.00000381,79,39,90,45,98,94,94,97,88,88,90,67,100,-1973525326,0.3254972875,0.3707052441,505544340065000000,136,310.2372082,3,-0.7633767033,708,551,7043,,,0.6459535655,1,0,34.0833543,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672904232044,41.222238200151565]}"
288,12.44874954,1235.050011,580.2166748,1,100,42,99,97,99,98,99,98,95,94,58.99999619,83,74,94,74,50,19,20.99999809,41.00000381,63,54.00000381,33.99999619,57,71,45.99999619,45,41.00000381,92,94,96,98,95,97,93,100,98,99,100,-1973525326,0.3707052441,0.4086799277,505544340065000000,136,305.8320338,3,-0.8107366455,736,551,7043,,,0.585411045,1,0,33.57013591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760132174527,41.222239918122895]}"
289,12.44874954,1235.050011,594.5999756,0,64,42,99,93,99,99,95,95,42,71,32,50,52.99999619,99,58,39,26,26,45,52,58.99999619,49,57,72,62,63,38,92,73,95,99,80,100,85,99,99,99,97,-1973525326,0.3815551537,0.4231464738,505544340065000000,141,296.6309989,3,-0.8939118533,758,551,7028,,,0.4482427896,1,0,26.82087938,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565530499561,41.22224077543997]}"
290,12.44874954,1235.050011,536.3067017,0,41.00000381,42,48,42,49,68,23.00000191,16.00000191,8.999997139,8.999997139,8.999997139,8.999997139,8.999997139,7.999998093,6.999999046,7.999998093,6,4.000001907,7.999998093,8.999997139,7.999998093,0.9999990463,6.999999046,6,6,6,1.999998093,10.00000191,7.999998093,14.99999809,32,6,30.00000191,4.000001907,27.99999619,43,4.000001907,39.99999619,-292416439,0.1066907776,0.1446654611,505544340070000000,114,96.35827017,4,0.993848841,716,551,7030,,,-0.1107451188,1,1,30.31421391,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995140588479,41.222500647693344]}"
291,12.44874954,1235.050011,580.2166748,1,100,42,97,92,91,98,65,39.99999619,44,54.00000381,45,48,52.99999619,62,68,68,27.99999619,26,44,61,77,63,80,72,42,54.00000381,38,93,73,96,99,97,90,95,99,97,98,100,-1973525326,0.2495479204,0.3182640145,505544340065000000,131,317.7082914,3,-0.6729054729,649,551,7043,,,0.7397284803,1,0,22.57678444,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780392309533,41.22250584837726]}"
292,12.44874954,1235.050011,580.2166748,1,100,42,97,95,96,97,60.00000381,45,50,60.00000381,45.99999619,45.99999619,60.00000381,69,66,68,55,33,81,98,80,92,86,92,66,89,39,92,84,99,100,98,98,91,100,89,99,100,-1973525326,0.2730560579,0.3417721519,505544340065000000,125,315.0822419,4,-0.7060910778,657,551,7043,,,0.7081210277,1,0,32.62269393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744600924248,41.22250671126449]}"
293,12.44874954,1235.050011,580.2166748,1,100,42,99,98,99,99,45.99999619,55,48,55,42,39,47.00000381,69,66,66,41.00000381,43,69,95,78,62,85,90,65,89,42,95,79,99,96,97,98,92,100,86,100,100,-1973525326,0.2965641953,0.3652802893,505544340065000000,125,314.5259765,3,-0.7129326014,670,551,7043,,,0.7012325619,1,0,38.12769929,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708809537408,41.2225075730393]}"
294,12.44874954,1235.050011,580.2166748,1,100,42,100,97,99,99,68,66,37,67,35.00000381,52,56,95,74,54.00000381,33.99999619,26.99999809,48,82,60.00000381,58.99999619,80,89,48,92,39,91,88,99,99,97,100,95,100,91,100,100,-1973525326,0.3200723327,0.383363472,505544340065000000,136,311.4434078,3,-0.7496098382,695,551,7043,,,0.6618799669,1,0,33.43861924,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27673018149012,41.2225084337017]}"
295,12.44874954,1235.050011,580.2166748,1,100,42,99,98,99,99,96,98,39.99999619,82,47.00000381,52,60.00000381,97,77,45,11.00000191,22.00000381,43,65,52.99999619,52,56,90,48,57,45,91,92,96,95,99,97,94,100,94,99,100,-1973525326,0.3435804702,0.3960216998,505544340065000000,136,305.9157596,3,-0.8098803238,706,551,7043,,,0.5865951424,1,0,35.65944105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27637226759067,41.22250929325169]}"
296,12.44874954,1235.050011,538.9967041,0,35.00000381,42,89,24,88,52,24,24,6.999999046,6.999999046,6,1.999998093,6.999999046,8.999997139,1.999998093,10.00000191,4.000001907,0.9999990463,1.999998093,10.00000191,1.999998093,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,0.9999990463,2.999997139,11.00000191,17.00000191,18,23.00000191,19,20.99999809,31,26,30.00000191,35.00000381,-292416439,0.08860759494,0.1356238698,505544340070000000,136,75.92506277,4,0.9699784865,728,551,7043,,,0.2431907394,1,1,24.98310149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28031047354678,41.22277001047482]}"
297,12.44874954,1235.050011,538.7800293,1,100,42,97,96,96,98,69,47.00000381,57,62,45.99999619,50,70,66,61,65,58,27.99999619,44,64,62,60.00000381,52,91,44,39,38,92,79,73,98,97,89,98,97,75,97,99,-1973525326,0.2459312839,0.321880651,505544340065000000,131,323.8244513,4,-0.5902612392,639,551,7043,,,0.8072122828,1,0,21.85465513,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780506670055,41.2227760818902]}"
